Index,Dates,Time,Score,Class
4096,12-10-2020, 00:54:50,24.37,snoring
4097,12-10-2020, 00:54:51,24.38,snoring
4098,12-10-2020, 00:54:52,24.66,snoring
4099,12-10-2020, 00:54:53,22.63,snoring
4100,12-10-2020, 00:54:54,22.32,snoring
4101,12-10-2020, 00:54:56,23.66,snoring
4102,12-10-2020, 00:54:57,24.12,snoring
4103,12-10-2020, 00:54:58,24.56,snoring
4104,12-10-2020, 00:54:59,24.11,snoring
4105,12-10-2020, 00:55:00,24.5,snoring
4106,12-10-2020, 00:55:02,24.15,snoring
4107,12-10-2020, 00:55:03,23.79,snoring
4108,12-10-2020, 00:55:04,21.25,snoring
4109,12-10-2020, 00:55:05,22.44,snoring
4110,12-10-2020, 00:55:07,22.62,snoring
4111,12-10-2020, 00:55:08,21.04,snoring
4112,12-10-2020, 00:55:09,21.64,snoring
4113,12-10-2020, 00:55:10,23.29,snoring
4114,12-10-2020, 00:55:11,24.98,snoring
4115,12-10-2020, 00:55:13,22.17,snoring
4116,12-10-2020, 00:55:14,24.16,snoring
4117,12-10-2020, 00:55:15,23.05,snoring
4118,12-10-2020, 00:55:16,18.45,snoring
4119,12-10-2020, 00:55:17,22.18,snoring
4120,12-10-2020, 00:55:18,21.28,snoring
4121,12-10-2020, 00:55:20,20.39,snoring
4122,12-10-2020, 00:55:21,21.67,snoring
4123,12-10-2020, 00:55:22,23.1,snoring
4124,12-10-2020, 00:55:23,21.57,snoring
4125,12-10-2020, 00:55:24,21.51,snoring
4126,12-10-2020, 00:55:26,23.31,snoring
4127,12-10-2020, 00:55:27,23.97,snoring
4128,12-10-2020, 00:55:28,19.55,snoring
4129,12-10-2020, 00:55:29,23.94,snoring
4130,12-10-2020, 00:55:31,21.51,snoring
4131,12-10-2020, 00:55:32,17.63,snoring
4132,12-10-2020, 00:55:33,17.29,snoring
4133,12-10-2020, 00:55:34,23.53,snoring
4134,12-10-2020, 00:55:35,20.81,snoring
4135,12-10-2020, 00:55:37,22.95,snoring
4136,12-10-2020, 00:55:38,17.61,snoring
4137,12-10-2020, 00:55:39,17.47,snoring
4138,12-10-2020, 00:55:40,17.9,snoring
4139,12-10-2020, 00:55:41,24.4,snoring
4140,12-10-2020, 00:55:42,24.33,snoring
4141,12-10-2020, 00:55:44,24.25,snoring
4142,12-10-2020, 00:55:45,23.69,snoring
4143,12-10-2020, 00:55:46,24.13,snoring
4144,12-10-2020, 00:55:47,22.35,snoring
4145,12-10-2020, 00:55:48,22.15,snoring
4146,12-10-2020, 00:55:50,21.09,snoring
4147,12-10-2020, 00:55:51,21.29,snoring
4148,12-10-2020, 00:55:52,21.52,snoring
4149,12-10-2020, 00:55:53,24.12,snoring
4150,12-10-2020, 00:55:54,20.87,snoring
4151,12-10-2020, 00:55:56,18.71,snoring
4152,12-10-2020, 00:55:57,18.32,snoring
4153,12-10-2020, 00:55:58,18.68,snoring
4154,12-10-2020, 00:55:59,20.83,snoring
4155,12-10-2020, 00:56:01,18.31,snoring
4156,12-10-2020, 00:56:02,18.35,snoring
4157,12-10-2020, 00:56:03,19.78,snoring
4158,12-10-2020, 00:56:04,21.56,snoring
4159,12-10-2020, 00:56:05,20.43,snoring
4160,12-10-2020, 00:56:07,23.54,snoring
4161,12-10-2020, 00:56:08,22.53,snoring
4162,12-10-2020, 00:56:09,24.01,snoring
4163,12-10-2020, 00:56:10,24.2,snoring
4164,12-10-2020, 00:56:11,23.84,snoring
4165,12-10-2020, 00:56:13,24.04,snoring
4166,12-10-2020, 00:56:14,24.22,snoring
4167,12-10-2020, 00:56:15,24.28,snoring
4168,12-10-2020, 00:56:16,24.65,snoring
4169,12-10-2020, 00:56:17,22.56,snoring
4170,12-10-2020, 00:56:19,21.78,snoring
4171,12-10-2020, 00:56:20,24.95,snoring
4172,12-10-2020, 00:56:21,25.17,snoring
4173,12-10-2020, 00:56:22,25.08,snoring
4174,12-10-2020, 00:56:23,22.43,snoring
4175,12-10-2020, 00:56:25,22.78,snoring
4176,12-10-2020, 00:56:26,22.64,snoring
4177,12-10-2020, 00:56:27,23.02,snoring
4178,12-10-2020, 00:56:28,22.63,snoring
4179,12-10-2020, 00:56:29,21.96,snoring
4180,12-10-2020, 00:56:30,20.78,snoring
4181,12-10-2020, 00:56:32,23.47,snoring
4182,12-10-2020, 00:56:33,23.76,snoring
4183,12-10-2020, 00:56:34,23.75,snoring
4184,12-10-2020, 00:56:35,24.81,snoring
4185,12-10-2020, 00:56:36,24.86,snoring
4186,12-10-2020, 00:56:38,24.65,snoring
4187,12-10-2020, 00:56:39,24.09,snoring
4188,12-10-2020, 00:56:40,24.84,snoring
4189,12-10-2020, 00:56:41,25.32,snoring
4190,12-10-2020, 00:56:43,25.09,snoring
4191,12-10-2020, 00:56:44,24.79,snoring
4192,12-10-2020, 00:56:45,19.81,snoring
4193,12-10-2020, 00:56:46,19.57,snoring
4194,12-10-2020, 00:56:47,23.84,snoring
4195,12-10-2020, 00:56:49,25.04,snoring
4196,12-10-2020, 00:56:50,17.41,snoring
4197,12-10-2020, 00:56:51,22.27,snoring
4198,12-10-2020, 00:56:52,22.79,snoring
4199,12-10-2020, 00:56:53,22.95,snoring
4200,12-10-2020, 00:56:55,23.4,snoring
4201,12-10-2020, 00:56:56,23.52,snoring
4202,12-10-2020, 00:56:57,23.84,snoring
4203,12-10-2020, 00:56:58,24.71,snoring
4204,12-10-2020, 00:56:59,23.22,snoring
4205,12-10-2020, 00:57:01,22.29,snoring
4206,12-10-2020, 00:57:02,24.3,snoring
4207,12-10-2020, 00:57:03,23.39,snoring
4208,12-10-2020, 00:57:04,22.02,snoring
4209,12-10-2020, 00:57:05,23.79,snoring
4210,12-10-2020, 00:57:06,23.85,snoring
4211,12-10-2020, 00:57:08,24.94,snoring
4212,12-10-2020, 00:57:09,24.72,snoring
4213,12-10-2020, 00:57:10,24.56,snoring
4214,12-10-2020, 00:57:11,22.76,snoring
4215,12-10-2020, 00:57:12,22.89,snoring
4216,12-10-2020, 00:57:14,24.15,snoring
4217,12-10-2020, 00:57:15,21.63,snoring
4218,12-10-2020, 00:57:16,19.05,snoring
4219,12-10-2020, 00:57:17,22.52,snoring
4220,12-10-2020, 00:57:19,16.58,snoring
4221,12-10-2020, 00:57:20,14.82,snoring
4222,12-10-2020, 00:57:21,14.27,snoring
4223,12-10-2020, 00:57:22,14.13,snoring
4224,12-10-2020, 00:57:23,22.55,snoring
4225,12-10-2020, 00:57:24,22.89,snoring
4226,12-10-2020, 00:57:26,21.5,snoring
4227,12-10-2020, 00:57:27,20.9,snoring
4228,12-10-2020, 00:57:28,20.41,snoring
4229,12-10-2020, 00:57:29,23.22,snoring
4230,12-10-2020, 00:57:31,23.17,snoring
4231,12-10-2020, 00:57:32,23.43,snoring
4232,12-10-2020, 00:57:33,21.41,snoring
4233,12-10-2020, 00:57:34,19.1,snoring
4234,12-10-2020, 00:57:35,22.65,snoring
4235,12-10-2020, 00:57:37,21.01,snoring
4236,12-10-2020, 00:57:38,21.65,snoring
4237,12-10-2020, 00:57:39,21,snoring
4238,12-10-2020, 00:57:40,21.11,snoring
4239,12-10-2020, 00:57:41,23.66,snoring
4240,12-10-2020, 00:57:43,22.6,snoring
4241,12-10-2020, 00:57:44,24.34,snoring
4242,12-10-2020, 00:57:45,24.27,snoring
4243,12-10-2020, 00:57:46,23.37,snoring
4244,12-10-2020, 00:57:47,23.27,snoring
4245,12-10-2020, 00:57:49,23.42,snoring
4246,12-10-2020, 00:57:50,23.76,snoring
4247,12-10-2020, 00:57:51,25.08,snoring
4248,12-10-2020, 00:57:52,24.32,snoring
4249,12-10-2020, 00:57:53,23.25,snoring
4250,12-10-2020, 00:57:55,24.6,snoring
4251,12-10-2020, 00:57:56,23.28,snoring
4252,12-10-2020, 00:57:57,23.38,snoring
4253,12-10-2020, 00:57:58,23.9,snoring
4254,12-10-2020, 00:57:59,22.53,snoring
4255,12-10-2020, 00:58:01,24.44,snoring
4256,12-10-2020, 00:58:02,23.32,snoring
4257,12-10-2020, 00:58:03,25,snoring
4258,12-10-2020, 00:58:04,25.23,snoring
4259,12-10-2020, 00:58:06,26.09,snoring
4260,12-10-2020, 00:58:07,25.78,snoring
4261,12-10-2020, 00:58:08,23.66,snoring
4262,12-10-2020, 00:58:09,22.1,snoring
4263,12-10-2020, 00:58:10,19.87,snoring
4264,12-10-2020, 00:58:11,22.1,snoring
4265,12-10-2020, 00:58:14,19.96,snoring
4266,12-10-2020, 00:58:15,20.74,snoring
4267,12-10-2020, 00:58:22,16.08,snoring
4268,12-10-2020, 00:58:23,18.74,snoring
4269,12-10-2020, 00:58:25,23.98,snoring
4270,12-10-2020, 00:58:26,22.1,snoring
4271,12-10-2020, 00:58:27,21.88,snoring
4272,12-10-2020, 00:58:28,22.03,snoring
4273,12-10-2020, 00:58:29,23.24,snoring
4274,12-10-2020, 00:58:31,23.34,snoring
4275,12-10-2020, 00:58:32,21.25,snoring
4276,12-10-2020, 00:58:33,20.72,snoring
4277,12-10-2020, 00:58:34,24.01,snoring
4278,12-10-2020, 00:58:36,21.22,snoring
4279,12-10-2020, 00:58:37,19.78,snoring
4280,12-10-2020, 00:58:38,21.08,snoring
4281,12-10-2020, 00:58:39,19.65,snoring
4282,12-10-2020, 00:58:40,18.89,snoring
4283,12-10-2020, 00:58:41,23.9,snoring
4284,12-10-2020, 00:58:43,23.7,snoring
4285,12-10-2020, 00:58:44,23.7,snoring
4286,12-10-2020, 00:58:45,24.2,snoring
4287,12-10-2020, 00:58:46,23.37,snoring
4288,12-10-2020, 00:58:48,23.1,snoring
4289,12-10-2020, 00:58:49,23.41,snoring
4290,12-10-2020, 00:58:50,22.45,snoring
4291,12-10-2020, 00:58:51,24.48,snoring
4292,12-10-2020, 00:58:52,24.67,snoring
4293,12-10-2020, 00:58:53,22.35,snoring
4294,12-10-2020, 00:58:55,23.39,snoring
4295,12-10-2020, 00:58:56,20.22,snoring
4296,12-10-2020, 00:58:57,20.35,snoring
4297,12-10-2020, 00:58:58,23.12,snoring
4298,12-10-2020, 00:58:59,22.06,snoring
4299,12-10-2020, 00:59:01,23.7,snoring
4300,12-10-2020, 00:59:02,24.9,snoring
4301,12-10-2020, 00:59:03,24.62,snoring
4302,12-10-2020, 00:59:04,23.73,snoring
4303,12-10-2020, 00:59:05,23.54,snoring
4304,12-10-2020, 00:59:07,24.18,snoring
4305,12-10-2020, 00:59:08,22.69,snoring
4306,12-10-2020, 00:59:09,22.7,snoring
4307,12-10-2020, 00:59:10,21.89,snoring
4308,12-10-2020, 00:59:12,23.61,snoring
4309,12-10-2020, 00:59:13,24.91,snoring
4310,12-10-2020, 00:59:14,21.86,snoring
4311,12-10-2020, 00:59:15,22.63,snoring
4312,12-10-2020, 00:59:17,22.91,snoring
4313,12-10-2020, 00:59:18,24.38,snoring
4314,12-10-2020, 00:59:19,24.67,snoring
4315,12-10-2020, 00:59:20,23.89,snoring
4316,12-10-2020, 00:59:21,23.25,snoring
4317,12-10-2020, 00:59:22,23.62,snoring
4318,12-10-2020, 00:59:23,24,snoring
4319,12-10-2020, 00:59:25,21.65,snoring
4320,12-10-2020, 00:59:26,21.97,snoring
4321,12-10-2020, 00:59:27,21.62,snoring
4322,12-10-2020, 00:59:28,21.74,snoring
4323,12-10-2020, 00:59:30,24.15,snoring
4324,12-10-2020, 00:59:31,24.53,snoring
4325,12-10-2020, 00:59:32,22.44,snoring
4326,12-10-2020, 00:59:33,22.67,snoring
4327,12-10-2020, 00:59:34,24.08,snoring
4328,12-10-2020, 00:59:35,22.25,snoring
4329,12-10-2020, 00:59:37,24.67,snoring
4330,12-10-2020, 00:59:38,23.58,snoring
4331,12-10-2020, 00:59:39,23.53,snoring
4332,12-10-2020, 00:59:40,23.92,snoring
4333,12-10-2020, 00:59:41,24.43,snoring
4334,12-10-2020, 00:59:43,23.9,snoring
4335,12-10-2020, 00:59:44,24.07,snoring
4336,12-10-2020, 00:59:45,24.49,snoring
4337,12-10-2020, 00:59:46,23.94,snoring
4338,12-10-2020, 00:59:48,24.98,snoring
4339,12-10-2020, 00:59:49,24.82,snoring
4340,12-10-2020, 00:59:50,20.18,snoring
4341,12-10-2020, 00:59:51,20.29,snoring
4342,12-10-2020, 00:59:52,21.72,snoring
4343,12-10-2020, 00:59:53,23.27,snoring
4344,12-10-2020, 00:59:55,23.96,snoring
4345,12-10-2020, 00:59:56,23.69,snoring
4346,12-10-2020, 00:59:57,24.06,snoring
4347,12-10-2020, 00:59:58,23.14,snoring
4348,12-10-2020, 00:59:59,21.16,snoring
4349,12-10-2020, 01:00:01,21.36,snoring
4350,12-10-2020, 01:00:02,23.36,snoring
4351,12-10-2020, 01:00:03,23.77,snoring
4352,12-10-2020, 01:00:05,18.57,snoring
4353,12-10-2020, 01:00:07,17.5,snoring
4354,12-10-2020, 01:00:09,24.26,snoring
4355,12-10-2020, 01:00:10,25.1,snoring
4356,12-10-2020, 01:00:12,24.09,snoring
4357,12-10-2020, 01:00:13,24.59,snoring
4358,12-10-2020, 01:00:14,24.14,snoring
4359,12-10-2020, 01:00:15,23.74,snoring
4360,12-10-2020, 01:00:16,22.74,snoring
4361,12-10-2020, 01:00:17,23.5,snoring
4362,12-10-2020, 01:00:25,21.07,snoring
4363,12-10-2020, 01:00:26,22.23,snoring
4364,12-10-2020, 01:00:27,22.03,snoring
4365,12-10-2020, 01:00:28,24.18,snoring
4366,12-10-2020, 01:00:30,24.16,snoring
4367,12-10-2020, 01:00:31,20.65,snoring
4368,12-10-2020, 01:00:32,21.2,snoring
4369,12-10-2020, 01:00:33,20.96,snoring
4370,12-10-2020, 01:00:34,19.09,snoring
4371,12-10-2020, 01:00:35,19.43,snoring
4372,12-10-2020, 01:00:37,19.57,snoring
4373,12-10-2020, 01:00:38,20.94,snoring
4374,12-10-2020, 01:00:39,20.77,snoring
4375,12-10-2020, 01:00:40,20.11,snoring
4376,12-10-2020, 01:00:41,22.18,snoring
4377,12-10-2020, 01:00:42,22.61,snoring
4378,12-10-2020, 01:00:44,21.42,snoring
4379,12-10-2020, 01:00:45,22.86,snoring
4380,12-10-2020, 01:00:46,25.34,snoring
4381,12-10-2020, 01:00:47,25.71,snoring
4382,12-10-2020, 01:00:48,25.72,snoring
4383,12-10-2020, 01:00:49,21.52,snoring
4384,12-10-2020, 01:00:50,20.73,snoring
4385,12-10-2020, 01:00:51,22.07,snoring
4386,12-10-2020, 01:00:53,22.98,snoring
4387,12-10-2020, 01:00:54,21.12,snoring
4388,12-10-2020, 01:00:55,22.02,snoring
4389,12-10-2020, 01:00:56,24.98,snoring
4390,12-10-2020, 01:00:57,21.84,snoring
4391,12-10-2020, 01:00:58,22.92,snoring
4392,12-10-2020, 01:00:59,22.21,snoring
4393,12-10-2020, 01:01:01,23.58,snoring
4394,12-10-2020, 01:01:02,24.1,snoring
4395,12-10-2020, 01:01:03,23.39,snoring
4396,12-10-2020, 01:01:04,22.87,snoring
4397,12-10-2020, 01:01:05,22.91,snoring
4398,12-10-2020, 01:01:07,23.68,snoring
4399,12-10-2020, 01:01:08,22.13,snoring
4400,12-10-2020, 01:01:09,21.86,snoring
4401,12-10-2020, 01:01:10,23.77,snoring
4402,12-10-2020, 01:01:11,23.27,snoring
4403,12-10-2020, 01:01:13,17.59,snoring
4404,12-10-2020, 01:01:17,17.35,snoring
4405,12-10-2020, 01:01:19,22.59,snoring
4406,12-10-2020, 01:01:20,25.48,snoring
4407,12-10-2020, 01:01:21,22.5,snoring
4408,12-10-2020, 01:01:22,23.44,snoring
4409,12-10-2020, 01:01:23,24.82,snoring
4410,12-10-2020, 01:01:25,25.22,snoring
4411,12-10-2020, 01:01:26,22.35,snoring
4412,12-10-2020, 01:01:27,22.22,snoring
4413,12-10-2020, 01:01:28,23,snoring
4414,12-10-2020, 01:01:30,24.48,snoring
4415,12-10-2020, 01:01:31,24.58,snoring
4416,12-10-2020, 01:01:32,24.12,snoring
4417,12-10-2020, 01:01:33,23.71,snoring
4418,12-10-2020, 01:01:35,22.26,snoring
4419,12-10-2020, 01:01:36,20.38,snoring
4420,12-10-2020, 01:01:37,20.22,snoring
4421,12-10-2020, 01:01:38,21.44,snoring
4422,12-10-2020, 01:01:39,21.66,snoring
4423,12-10-2020, 01:01:41,22.8,snoring
4424,12-10-2020, 01:01:42,23.3,snoring
4425,12-10-2020, 01:01:43,20.57,snoring
4426,12-10-2020, 01:01:44,24.4,snoring
4427,12-10-2020, 01:01:45,24.85,snoring
4428,12-10-2020, 01:01:46,23.7,snoring
4429,12-10-2020, 01:01:48,18.6,snoring
4430,12-10-2020, 01:01:49,24.41,snoring
4431,12-10-2020, 01:01:50,22.43,snoring
4432,12-10-2020, 01:01:51,22.51,snoring
4433,12-10-2020, 01:01:53,21.11,snoring
4434,12-10-2020, 01:01:54,21.89,snoring
4435,12-10-2020, 01:01:55,23.67,snoring
4436,12-10-2020, 01:01:56,21.95,snoring
4437,12-10-2020, 01:01:57,17.88,snoring
4438,12-10-2020, 01:01:58,18.45,snoring
4439,12-10-2020, 01:02:00,16.56,snoring
4440,12-10-2020, 01:02:01,16.91,snoring
4441,12-10-2020, 01:02:02,19.33,snoring
4442,12-10-2020, 01:02:03,20.28,snoring
4443,12-10-2020, 01:02:04,22.71,snoring
4444,12-10-2020, 01:02:05,21.77,snoring
4445,12-10-2020, 01:02:07,18.81,snoring
4446,12-10-2020, 01:02:08,22.17,snoring
4447,12-10-2020, 01:02:09,22.02,snoring
4448,12-10-2020, 01:02:10,20.48,snoring
4449,12-10-2020, 01:02:14,20.92,snoring
4450,12-10-2020, 01:02:15,19.96,snoring
4451,12-10-2020, 01:02:16,22.34,snoring
4452,12-10-2020, 01:02:17,23.6,snoring
4453,12-10-2020, 01:02:19,23.27,snoring
4454,12-10-2020, 01:02:20,21.55,snoring
4455,12-10-2020, 01:02:21,22.25,snoring
4456,12-10-2020, 01:02:22,22.3,snoring
4457,12-10-2020, 01:02:23,21.59,snoring
4458,12-10-2020, 01:02:24,21.57,snoring
4459,12-10-2020, 01:02:26,20.63,snoring
4460,12-10-2020, 01:02:27,20.16,snoring
4461,12-10-2020, 01:02:28,20.15,snoring
4462,12-10-2020, 01:02:29,21.82,snoring
4463,12-10-2020, 01:02:30,22.2,snoring
4464,12-10-2020, 01:02:31,17.71,snoring
4465,12-10-2020, 01:02:33,22.52,snoring
4466,12-10-2020, 01:02:34,23.72,snoring
4467,12-10-2020, 01:02:35,24.61,snoring
4468,12-10-2020, 01:02:36,21.2,snoring
4469,12-10-2020, 01:02:37,20.96,snoring
4470,12-10-2020, 01:02:38,23.5,snoring
4471,12-10-2020, 01:02:39,22.6,snoring
4472,12-10-2020, 01:02:41,21.89,snoring
4473,12-10-2020, 01:02:42,21.6,snoring
4474,12-10-2020, 01:02:43,21.95,snoring
4475,12-10-2020, 01:02:44,20.18,snoring
4476,12-10-2020, 01:02:45,20.18,snoring
4477,12-10-2020, 01:02:47,22.9,snoring
4478,12-10-2020, 01:02:48,20.53,snoring
4479,12-10-2020, 01:02:49,23.5,snoring
4480,12-10-2020, 01:02:50,23.01,snoring
4481,12-10-2020, 01:02:51,23.05,snoring
4482,12-10-2020, 01:02:53,20.27,snoring
4483,12-10-2020, 01:02:54,19.3,snoring
4484,12-10-2020, 01:02:55,20.99,snoring
4485,12-10-2020, 01:02:56,20.02,snoring
4486,12-10-2020, 01:02:57,22.28,snoring
4487,12-10-2020, 01:02:59,23.09,snoring
4488,12-10-2020, 01:03:00,24.45,snoring
4489,12-10-2020, 01:03:01,24.33,snoring
4490,12-10-2020, 01:03:02,19.03,snoring
4491,12-10-2020, 01:03:03,16.84,snoring
4492,12-10-2020, 01:03:05,19.99,snoring
4493,12-10-2020, 01:03:06,20.38,snoring
4494,12-10-2020, 01:03:07,21.52,snoring
4495,12-10-2020, 01:03:08,23.69,snoring
4496,12-10-2020, 01:03:09,23.15,snoring
4497,12-10-2020, 01:03:10,19.99,snoring
4498,12-10-2020, 01:03:12,20.82,snoring
4499,12-10-2020, 01:03:13,20.05,snoring
4500,12-10-2020, 01:03:14,17.14,snoring
4501,12-10-2020, 01:03:15,17.7,snoring
4502,12-10-2020, 01:03:16,22.12,snoring
4503,12-10-2020, 01:03:18,21.69,snoring
4504,12-10-2020, 01:03:19,19.88,snoring
4505,12-10-2020, 01:03:20,20.9,snoring
4506,12-10-2020, 01:03:21,20.88,snoring
4507,12-10-2020, 01:03:22,22.51,snoring
4508,12-10-2020, 01:03:23,22.31,snoring
4509,12-10-2020, 01:03:25,22.09,snoring
4510,12-10-2020, 01:03:26,24.01,snoring
4511,12-10-2020, 01:03:27,25.2,snoring
4512,12-10-2020, 01:03:28,21.45,snoring
4513,12-10-2020, 01:03:30,22.91,snoring
4514,12-10-2020, 01:03:31,22.81,snoring
4515,12-10-2020, 01:03:32,18.69,snoring
4516,12-10-2020, 01:03:33,18.47,snoring
4517,12-10-2020, 01:03:34,17.59,snoring
4518,12-10-2020, 01:03:36,17.79,snoring
4519,12-10-2020, 01:03:37,21.32,snoring
4520,12-10-2020, 01:03:38,24.86,snoring
4521,12-10-2020, 01:03:39,24.64,snoring
4522,12-10-2020, 01:03:41,23.25,snoring
4523,12-10-2020, 01:03:42,22.53,snoring
4524,12-10-2020, 01:03:43,22.15,snoring
4525,12-10-2020, 01:03:44,23.21,snoring
4526,12-10-2020, 01:03:45,24.29,snoring
4527,12-10-2020, 01:03:47,24.21,snoring
4528,12-10-2020, 01:03:48,23.31,snoring
4529,12-10-2020, 01:03:49,22.01,snoring
4530,12-10-2020, 01:03:50,18.37,snoring
4531,12-10-2020, 01:03:51,18.63,snoring
4532,12-10-2020, 01:03:53,21.56,snoring
4533,12-10-2020, 01:03:54,22.07,snoring
4534,12-10-2020, 01:03:55,20.85,snoring
4535,12-10-2020, 01:03:56,21.15,snoring
4536,12-10-2020, 01:03:57,22.01,snoring
4537,12-10-2020, 01:03:59,22.04,snoring
4538,12-10-2020, 01:04:00,22.96,snoring
4539,12-10-2020, 01:04:01,22.3,snoring
4540,12-10-2020, 01:04:02,22.27,snoring
4541,12-10-2020, 01:04:03,21.78,snoring
4542,12-10-2020, 01:04:05,21.78,snoring
4543,12-10-2020, 01:04:06,22.45,snoring
4544,12-10-2020, 01:04:07,22.17,snoring
4545,12-10-2020, 01:04:08,24.45,snoring
4546,12-10-2020, 01:04:09,23.39,snoring
4547,12-10-2020, 01:04:11,21.61,snoring
4548,12-10-2020, 01:04:12,24.43,snoring
4549,12-10-2020, 01:04:13,24.37,snoring
4550,12-10-2020, 01:04:14,23.74,snoring
4551,12-10-2020, 01:04:15,22.61,snoring
4552,12-10-2020, 01:04:17,23.29,snoring
4553,12-10-2020, 01:04:18,23.57,snoring
4554,12-10-2020, 01:04:19,21.11,snoring
4555,12-10-2020, 01:04:20,21,snoring
4556,12-10-2020, 01:04:21,23.13,snoring
4557,12-10-2020, 01:04:23,20.63,snoring
4558,12-10-2020, 01:04:24,20.95,snoring
4559,12-10-2020, 01:04:25,23.49,snoring
4560,12-10-2020, 01:04:26,23.91,snoring
4561,12-10-2020, 01:04:27,23.86,snoring
4562,12-10-2020, 01:04:29,24.25,snoring
4563,12-10-2020, 01:04:30,23.39,snoring
4564,12-10-2020, 01:04:31,21.82,snoring
4565,12-10-2020, 01:04:32,22.3,snoring
4566,12-10-2020, 01:04:33,22.28,snoring
4567,12-10-2020, 01:04:35,23.53,snoring
4568,12-10-2020, 01:04:36,24.95,snoring
4569,12-10-2020, 01:04:37,25.16,snoring
4570,12-10-2020, 01:04:38,22.71,snoring
4571,12-10-2020, 01:04:39,23.35,snoring
4572,12-10-2020, 01:04:40,23.99,snoring
4573,12-10-2020, 01:04:42,24.36,snoring
4574,12-10-2020, 01:04:43,24.98,snoring
4575,12-10-2020, 01:04:44,23.29,snoring
4576,12-10-2020, 01:04:45,23.24,snoring
4577,12-10-2020, 01:04:46,23.17,snoring
4578,12-10-2020, 01:04:47,25.8,snoring
4579,12-10-2020, 01:04:49,21.15,snoring
4580,12-10-2020, 01:04:50,22.53,snoring
4581,12-10-2020, 01:04:51,22.09,snoring
4582,12-10-2020, 01:04:52,21.23,snoring
4583,12-10-2020, 01:04:53,20.63,snoring
4584,12-10-2020, 01:04:54,21.37,snoring
4585,12-10-2020, 01:04:55,21.95,snoring
4586,12-10-2020, 01:04:57,25.21,snoring
4587,12-10-2020, 01:04:58,24.85,snoring
4588,12-10-2020, 01:04:59,22.84,snoring
4589,12-10-2020, 01:05:00,22.85,snoring
4590,12-10-2020, 01:05:01,22.94,snoring
4591,12-10-2020, 01:05:02,23.17,snoring
4592,12-10-2020, 01:05:04,21.72,snoring
4593,12-10-2020, 01:05:05,23.94,snoring
4594,12-10-2020, 01:05:06,22.09,snoring
4595,12-10-2020, 01:05:07,22.53,snoring
4596,12-10-2020, 01:05:08,22.56,snoring
4597,12-10-2020, 01:05:09,21.2,snoring
4598,12-10-2020, 01:05:10,22.56,snoring
4599,12-10-2020, 01:05:12,22.74,snoring
4600,12-10-2020, 01:05:13,23.07,snoring
4601,12-10-2020, 01:05:14,22.82,snoring
4602,12-10-2020, 01:05:15,21.87,snoring
4603,12-10-2020, 01:05:17,24.14,snoring
4604,12-10-2020, 01:05:18,22.7,snoring
4605,12-10-2020, 01:05:19,23.75,snoring
4606,12-10-2020, 01:05:20,23.97,snoring
4607,12-10-2020, 01:05:21,23.44,snoring
4608,12-10-2020, 01:05:23,19.18,snoring
4609,12-10-2020, 01:05:24,19.28,snoring
4610,12-10-2020, 01:05:25,22.86,snoring
4611,12-10-2020, 01:05:26,22.27,snoring
4612,12-10-2020, 01:05:27,21.91,snoring
4613,12-10-2020, 01:05:29,23.26,snoring
4614,12-10-2020, 01:05:30,23.54,snoring
4615,12-10-2020, 01:05:31,23.41,snoring
4616,12-10-2020, 01:05:32,23,snoring
4617,12-10-2020, 01:05:33,23.09,snoring
4618,12-10-2020, 01:05:35,25.53,snoring
4619,12-10-2020, 01:05:36,24.51,snoring
4620,12-10-2020, 01:05:37,22.72,snoring
4621,12-10-2020, 01:05:38,23.11,snoring
4622,12-10-2020, 01:05:39,23.31,snoring
4623,12-10-2020, 01:05:41,25.85,snoring
4624,12-10-2020, 01:05:42,25.34,snoring
4625,12-10-2020, 01:05:43,24.66,snoring
4626,12-10-2020, 01:05:44,22.6,snoring
4627,12-10-2020, 01:05:45,23,snoring
4628,12-10-2020, 01:05:46,19.94,snoring
4629,12-10-2020, 01:05:48,22.57,snoring
4630,12-10-2020, 01:05:49,22.89,snoring
4631,12-10-2020, 01:05:50,23.61,snoring
4632,12-10-2020, 01:05:51,21.71,snoring
4633,12-10-2020, 01:05:52,24.03,snoring
4634,12-10-2020, 01:05:54,24.4,snoring
4635,12-10-2020, 01:05:55,25.22,snoring
4636,12-10-2020, 01:05:56,20.53,snoring
4637,12-10-2020, 01:05:57,21.01,snoring
4638,12-10-2020, 01:05:58,22.89,snoring
4639,12-10-2020, 01:06:00,22.87,snoring
4640,12-10-2020, 01:06:01,23.41,snoring
4641,12-10-2020, 01:06:02,22.45,snoring
4642,12-10-2020, 01:06:03,22.61,snoring
4643,12-10-2020, 01:06:05,24.33,snoring
4644,12-10-2020, 01:06:06,23.67,snoring
4645,12-10-2020, 01:06:07,25.25,snoring
4646,12-10-2020, 01:06:08,20.97,snoring
4647,12-10-2020, 01:06:09,21.51,snoring
4648,12-10-2020, 01:06:11,20.68,snoring
4649,12-10-2020, 01:06:12,19.95,snoring
4650,12-10-2020, 01:06:13,21.54,snoring
4651,12-10-2020, 01:06:14,21.53,snoring
4652,12-10-2020, 01:06:15,21.59,snoring
4653,12-10-2020, 01:06:17,22.38,snoring
4654,12-10-2020, 01:06:18,22.21,snoring
